# content: Variables potencialmente explicativas.
# createdBy: Eduardo Corbelle (eduardo.corbelle@usc.es)
# createdOn: 2024-07-30 13:14:05 CEST
# nbrOfRows: 313
# nbrOfColumns: 42
# columnNames: codigoine;concello;dens.pob.2022;var.pob.2000.2022;porcent.mais.65;ind.envell;emprego.agric;emprego.pesca;emprego.indus;emprego.const;emprego.servi;pib.hab;pib.km2;renda.bruta.hab;emprego.agrario.km2;uta.km2;dens.explot;sau.media.explot;ugt.km2;ugt.bovino.ovino.caprino.km2;explot.bovino.km2;bovinos.km2;var.emprego.agrario.2011.2022;var.explot.2009.2020;cortas.km2.2019.2022;titulares.hab;sup.media.propietario;sup.media.parcela;parcelas.propietario;prop.mvmc;dens.conatos.1996.2005;dens.incendios.1996.2005;dens.incendios.total.1996.2005;dens.conatos.2006.2015;dens.incendios.2006.2015;dens.incendios.total.2006.2015;prop.incendios.arb.1996.2005;prop.incendios.non.arb.1996.2005;prop.incendios.total.1996.2005;prop.incendios.arb.2006.2015;prop.incendios.non.arb.2006.2015;prop.incendios.total.2006.2015
# columnClasses: numeric;character;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric;numeric
codigoine;concello;dens.pob.2022;var.pob.2000.2022;porcent.mais.65;ind.envell;emprego.agric;emprego.pesca;emprego.indus;emprego.const;emprego.servi;pib.hab;pib.km2;renda.bruta.hab;emprego.agrario.km2;uta.km2;dens.explot;sau.media.explot;ugt.km2;ugt.bovino.ovino.caprino.km2;explot.bovino.km2;bovinos.km2;var.emprego.agrario.2011.2022;var.explot.2009.2020;cortas.km2.2019.2022;titulares.hab;sup.media.propietario;sup.media.parcela;parcelas.propietario;prop.mvmc;dens.conatos.1996.2005;dens.incendios.1996.2005;dens.incendios.total.1996.2005;dens.conatos.2006.2015;dens.incendios.2006.2015;dens.incendios.total.2006.2015;prop.incendios.arb.1996.2005;prop.incendios.non.arb.1996.2005;prop.incendios.total.1996.2005;prop.incendios.arb.2006.2015;prop.incendios.non.arb.2006.2015;prop.incendios.total.2006.2015
15011;Boiro;217.6;0.0520013305244484;22.56;131.68;26.8;0;9.3;7.9;55.5;18519;4007.13790713791;15143;0.868445368445368;3.32640332640333;2.59897983968909;15;19.4502194502194;5.10510510510511;0.392700392700393;5.24370524370524;-0.0506958250497018;-0.304347826086957;162.692692692693;0.554806070826307;0.720174772036474;0.160025327142254;4.50037993920973;0.48473203973204;9.39015939015939;1.89420189420189;11.2843612843613;3.01455301455301;0.716100716100716;3.73065373065373;6.79140679140679;9.88680988680989;16.6782166782167;19.8429198429198;8.08500808500808;27.9279279279279
15012;Boqueixón;59.7;-0.0240037287345607;27.13;188.57;1;11.8;26.9;7.5;52.5;19444;1155.79393276852;15589;2.24028423066412;6.01257174091282;2.21760221760222;3.16145833333333;56.8324678874009;50.0136649357748;1.31183383438098;57.8846679420607;-0.204081632653061;-0.123919308357349;507.047462876924;1.29823304680038;1.30402795659371;0.29118238942051;4.47838881736252;0;0.983875375785734;0.122984421973217;1.10685979775895;0.355288330144848;0.109319486198415;0.464607816343263;0.341623394370046;0.382618201694452;0.724241596064498;1.79010658649904;1.29816889860618;3.08827548510522
15013;Brión;109.8;0.293316236576374;21.6;113.66;8.8;0;16.2;8;66.5;12093;1310.62491636558;15934;1.6368526696106;4.53633079084705;4.15414047553976;6.47697368421053;31.9818011508096;31.8613675899906;1.05713903385521;43.5835675097016;-0.251461988304094;-0.46742209631728;289.060172175387;0.745321601189739;1.05653475224476;0.114128677659231;9.25739940139674;0;5.5131807841563;1.55225478388867;7.06543556804496;0.709219858156028;0.307774655426201;1.01699451358223;4.50956777733173;6.70413488558812;11.2270841696775;2.5692492974709;1.69945135822294;4.26870065569383
15014;Cabana de Bergantiños;43.2;-0.268271411128554;35.01;352.64;3.7;0.3;9.6;8.6;77.4;11897;511.713059962087;13006;1.30194552529183;4.03072932255812;2.51572327044025;7.27127659574468;30.4898732914297;18.2679836376334;0.608600219495161;30.3501945525292;-0.28169014084507;-0.325136612021858;583.87442216236;1.7103694874851;1.33240418118467;0.250006537827872;5.32947735191638;0;1.10745285842562;0.429013269480196;1.53646612790582;0.548737902823506;0.099770527786092;0.648508430609598;0.927865908410655;1.06754464731118;1.99541055572184;1.28703980844059;0.149655791679138;1.44667265289833
15015;Cabanas;114.2;0.0239117106069896;33.95;283.06;9.1;2.2;15.6;19.3;52.3;20786;2335.14851485149;15624;0.641848184818482;2.60726072607261;2.46433203631647;4.16599190283401;6.6006600660066;6.6006600660066;0.429042904290429;3.72937293729373;-0.178571428571429;-0.152941176470588;837.569856985699;1.01616766467066;0.775191514437242;0.215921214608125;3.59015910430171;0;0.891089108910891;0.33003300330033;1.22112211221122;0.528052805280528;0.033003300330033;0.561056105610561;0.429042904290429;0.627062706270627;1.05610561056106;0.099009900990099;0.033003300330033;0.099009900990099
15016;Camariñas;107.2;-0.238514604432702;32.09;258.8;1.7;0.3;11.6;13.9;71.9;13688;1466.8992248062;11169;0.492403100775194;1.16279069767442;2.37623762376238;3.79166666666667;0.542635658914729;0.542635658914729;0.155038759689922;1.14341085271318;-0.404395604395604;-0.563380281690141;131.641472868217;0.972629144178874;0.959571938168847;0.122161671207993;7.85493460166469;0.142806201550388;1.84108527131783;0.406976744186047;2.24806201550388;0.465116279069767;0.135658914728682;0.60077519379845;5.15503875968992;4.01162790697674;9.16666666666667;21.7441860465116;18.6240310077519;40.3488372093023
15017;Cambre;604;0.376298792474024;19.45;112.53;1.6;21.7;10.7;12.5;51.3;15414;9356.92194403535;16720;1.90549828178694;3.85370643102602;0.60077519379845;2.06451612903226;37.3588610702013;7.90378006872852;0.810014727540501;10.8001963672067;-0.220183486238532;-0.453237410071942;419.854360988382;0.314425627422975;0.435820895522388;0.282707526519616;1.54159636599611;0;3.21551300932744;0.171821305841924;3.38733431516937;1.44820814923908;0.0736377025036819;1.52184585174276;0.245459008345606;0.589101620029455;0.859106529209622;0.245459008345606;0.147275405007364;0.368188512518409
15018;Capela, A;22.5;-0.231974921630094;33.26;280.59;0.7;0.2;11.7;7.9;79.2;15589;356.655172413793;14261;1.13448275862069;3.39655172413793;1.86548846342661;5.09210526315789;33.2758620689655;33.1896551724138;1.10344827586207;42.3793103448276;-0.364583333333333;-0.430851063829787;410.971264367816;1.26857142857143;3.48391248391248;0.572243948842617;6.08815958815959;0;0.379310344827586;0.0689655172413793;0.448275862068966;0.206896551724138;0.103448275862069;0.310344827586207;0.0862068965517241;0.258620689655172;0.344827586206897;6.79310344827586;2.8448275862069;9.63793103448276
15019;Carballo;166.4;0.111810689399031;23.97;139.31;14;0.8;17.6;9.5;57.8;17375;2898.94137245419;14438;1.8453006609705;4.37960126820356;1.8448275862069;28.7757009345794;23.7680692138213;15.7826857971949;0.666344242033425;18.2653554731581;-0.306483300589391;-0.223140495867769;593.38169702832;0.521697632985493;1.06061714843274;0.265782355548084;3.99054762775948;0.0149465312483207;3.57353968509861;0.521253157074534;4.09479284217314;1.87543661669085;0.419152023214574;2.29458863990542;0.897415229190177;1.78945671449299;2.68687194368316;1.49927454457521;0.988768875275404;2.49341716373798
15020;Carnota;57.8;-0.318866253321523;39.34;454.8;3;12.2;12.4;8.8;63.2;12681;744.386459802539;11995;0.316784203102962;0.479548660084626;0.635727908455181;12.5666666666667;0;0;0.0423131170662905;0.282087447108604;-0.294117647058824;-0.653061224489796;34.0954395862717;1.78361508452536;0.986876640419947;0.200301873390748;4.92694663167104;0.336664315937941;2.65162200282087;0.535966149506347;3.18758815232722;0.662905500705219;0.183356840620592;0.846262341325811;16.4174894217207;34.5839210155148;50.9873060648801;6.10719322990127;29.3935119887165;35.5148095909732
15021;Carral;136.8;0.260473933649289;23.6;132.28;2;11.1;12.6;12.4;59.7;16936;2272.64209868832;15576;2.72361024359775;5.14261919633562;0.239774330042313;3.58823529411765;140.453882989798;112.846137830523;0.936914428482199;45.4091193004372;-0.203703703703704;-0.634782608695652;789.088069956277;1.04933072642503;0.636663322344847;0.27268262737876;2.33481439013903;0;2.22777430772434;0.562148657089319;2.78992296481366;1.16593795544451;0.374765771392879;1.54070372683739;0.666250260254008;1.7072662919009;2.3735165521549;1.81136789506558;0.437226733291693;2.24859462835728
15022;Cedeira;77.4;-0.119819341126461;29.7;214.3;4.5;0.4;18.3;9.9;66.6;16165;1249.95317255912;13945;1.86051276047764;3.00866307656287;1.74890693316677;10.6904761904762;25.3687660969328;20.1123858581129;1.68578787169281;23.7298056661203;-0.21969696969697;-0.341637010676157;816.871536720518;0.939933594929067;1.30378933847142;0.18516829335036;7.04110468850353;0;0.643877312104893;0.234137204401779;0.878014516506673;0.491688129243737;0.22243034418169;0.714118473425427;0.45656754858347;0.924841957387029;1.3814095059705;0.128775462420979;1.1706860220089;1.31116834464996
15023;Cee;131.5;0.0283813145029875;26.43;166.68;7.5;6.9;13;8.1;64.2;19099;2528.59878154917;13215;1.44097476066144;3.18537859007833;2.16576914071646;13.6378378378378;7.71105308964317;7.18885987815492;0.626631853785901;9.2254134029591;0.0446927374301676;-0.216867469879518;365.250362634175;0.507064571504028;1.27708333333333;0.207234617985125;6.1625;0.0380382941688425;1.91470844212359;0.400348128807659;2.31505657093124;0.626631853785901;0.156657963446475;0.783289817232376;2.66318537859008;4.33420365535248;6.99738903394256;9.69538729329852;8.30287206266319;17.9982593559617
15024;Cerceda;45.5;-0.0994078593217298;30.32;219.42;3.2;3.1;13.7;10.4;68.4;37895;1708.96917408106;14657;1.19870585063359;4.30484407297565;2.26283724978242;4.43076923076923;31.8234924058596;25.2089511997843;0.889727689404152;36.2811180012582;-0.316582914572864;-0.656746031746032;436.927893112849;1.22494520820881;1.72804163955758;0.424552429667519;4.07026675341575;0.0094266199334951;2.23779994607711;0.997573469937989;3.2353734160151;0.521254605913544;0.30556304484587;0.826817650759414;0.817830502381594;3.40612923519367;4.22395973757527;0.835804799137234;0.853779095892873;1.68958389503011
15025;Cerdido;21.7;-0.364508393285372;37.38;375.37;6.5;0.4;26.6;11.7;54.2;13230;290.838391502276;12701;1.07242033383915;2.75037936267071;1.55477666936281;11.9479768786127;8.25113808801214;8.23216995447648;0.967374810318665;13.1259484066768;-0.0862068965517241;-0.391566265060241;1163.47496206373;3.53018867924528;1.36130411544629;0.197579706772167;6.88989845002672;0.0208118361153263;0.474203338391502;0.0758725341426404;0.550075872534143;0.303490136570561;0.0758725341426404;0.379362670713202;0.132776934749621;0.189681335356601;0.322458270106222;0.436267071320182;0.0569044006069803;0.474203338391502
15027;Coirós;58.7;0.232603092783505;32.33;218.89;16.2;0.3;13.4;11.9;58;23797;1356.99404761905;14504;1.14059523809524;2.61904761904762;1.91578148710167;9.73267326732673;59.4047619047619;4.16666666666667;0.297619047619048;3.75;-0.368421052631579;-0.738095238095238;868.337301587301;1.37898588604286;1.13419257012889;0.257398485891259;4.40636846095527;0.0373065476190476;1.19047619047619;0.476190476190476;1.66666666666667;0.714285714285714;0.119047619047619;0.833333333333333;1.30952380952381;1.72619047619048;3.03571428571429;0.505952380952381;0.0297619047619048;0.535714285714286
15028;Corcubión;264.7;-0.141388174807198;27.03;222.04;5.2;0.1;12.2;8.1;74.1;13430;3318.40490797546;15400;0.632361963190184;2.45398773006135;0.654761904761905;4.27272727272727;0;0;0.613496932515337;2.30061349693252;-0.0434782608695652;NA;382.00408997955;0.475449101796407;0.761964735516373;0.182119205298013;4.18387909319899;0;2.30061349693252;0.766871165644172;3.06748466257669;NA;NA;NA;5.98159509202454;1.22699386503067;7.36196319018405;NA;NA;NA
15029;Coristanco;41.9;-0.287134790081021;35.4;302.93;0.7;3.9;11.7;7.5;75.2;14429;613.703284258211;13111;1.54187429218573;4.21857304643262;NA;NA;24.6956398640997;20.4912231030578;0.69365798414496;27.2933182332956;-0.238095238095238;-0.151041666666667;613.684881087203;1.36679869123472;1.68174373188862;0.319697260011496;5.26042585359708;0.0633791053227633;2.45611551528879;0.856455266138165;3.31257078142695;0.785673839184598;0.424688561721404;1.210362400906;1.93233295583239;3.59569648924122;5.52802944507361;1.7341449603624;1.45101925254813;3.19224235560589
15030;Coruña, A;6371.3;0.0121231423383478;25.03;152.84;10.8;0.3;19.3;17.6;51;27964;179391.699709226;19409;9.7959291567539;0.84588950568332;3.46121177802944;4.59918200408998;0.660851176315094;0.660851176315094;0.0264340470526038;0.396510705789056;-0.084045584045584;-0.575;317.828002467178;0.0122966898242746;0.481887670322366;0.340136054421769;1.41674975074776;0;5.92122653978324;1.53317472905102;7.45440126883426;3.93867301083796;0.63441712926249;4.57309014010045;2.1147237642083;7.85091197462332;9.96563573883162;0.475812846946868;2.74914089347079;3.22495374041766
15031;Culleredo;494.4;0.473910962182863;18.05;91.22;0.4;0.4;8.1;5.2;85.7;17740;8797.4890652843;17174;1.0945245423619;1.83055240563745;0.449378799894264;8.11764705882353;39.8023651385064;4.3576867001458;0.421189049084724;6.18823910578325;-0.190082644628099;-0.642276422764228;573.15027809277;0.231536213056187;0.697433020058914;0.308130887456619;2.26343105624912;0.0686619147902155;2.640531346185;0.826178519358497;3.4667098655435;1.39316377774178;0.291592418597116;1.6847561963389;2.07354608780172;2.20314271828932;4.27668880609104;0.745180625303742;0.518386521950429;1.27976672606512
15032;Curtis;35.4;-0.081468218442256;27.47;203.54;0.5;0.2;10.9;8;79.9;38410;1366.88089117395;14902;2.27649528706084;3.89031705227078;0.71278146768184;5.79545454545455;103.873179091688;67.7377892030848;1.43958868894602;87.2150814053128;-0.0625;-0.175531914893617;308.958297629249;1.2037037037037;2.23704453441296;0.502089959109496;4.45546558704453;0.0154678663239075;2.39074550128535;0.736932305055698;3.12767780634105;0.368466152527849;0.291345329905741;0.65981148243359;0.951156812339332;5.48414738646101;6.44387317909169;0.719794344473008;2.15938303341902;2.87917737789203
15033;Dodro;76.7;-0.184451219512195;30.54;227.53;14.9;0;19.7;8;56.8;13249;1036.21262458472;13237;0.721345514950166;2.18715393133998;2.65638389031705;15.3161290322581;14.6179401993355;1.13510520487265;0.304540420819491;3.15614617940199;0.03125;-0.642105263157895;159.357696566999;1.58953271028037;0.792568203198495;0.170728000405289;4.64228598306679;0.415578626799557;2.49169435215947;0.553709856035437;3.04540420819491;0.609080841638981;0.138427464008859;0.747508305647841;2.87929125138427;1.91029900332226;4.78959025470653;0.996677740863787;0.276854928017719;1.27353266888151
15034;Dumbría;25.7;-0.357694855376463;34.34;371.97;2.7;0.9;28.8;7.8;58;22664;582.74622573688;11363;1.15384615384615;3.84215991692627;0.941306755260244;1.61764705882353;39.1724578640466;37.5109833053758;0.990494448438374;44.4843837367202;-0.208791208791209;0.315789473684211;294.179780067631;1.80646270195944;2.37354900095147;0.367241785419856;6.46317792578497;0.0159900950555156;2.45227254573049;0.774822270149373;3.22709481587986;0.583113667225817;0.375429347391964;0.958543014617781;1.9730010384216;4.50515216870357;6.47815320712517;3.54660915408579;2.38038181963416;5.92699097371995
15035;Fene;475.8;-0.14453125;30.76;233.91;13.5;0.7;16.6;15.5;53.1;15501;7476.35879893577;15418;1.95165336374002;2.4325351577347;3.79423276619538;6.38526315789474;2.20448498669707;2.16647662485747;0.72215887495249;5.70125427594071;-0.2734375;-0.573529411764706;968.444191055365;0.36946937490159;0.437246963562753;0.193731117824773;2.25697847858513;0.00995058912960851;2.54656024325352;0.418091980235652;2.96465222348917;0.570125427594071;0.0760167236792094;0.64614215127328;0.64614215127328;1.14025085518814;1.74838464462182;0.114025085518814;0.0760167236792094;0.228050171037628
15036;Ferrol;769;-0.21041166697434;28.96;201.56;1.2;1.1;14.5;8.6;74;22739;17743.6781609195;15975;1.1384150030248;0.798548094373866;1.10224249334854;3.24137931034483;4.58560193587417;4.58560193587417;0.617059891107078;7.81609195402299;-0.227586206896552;-0.0588235294117647;536.477112321032;0.173898812307117;0.666845926324281;0.290466151323495;2.29577843506319;0.0474519056261343;4.75499092558984;1.91167574107683;6.66666666666667;1.69388989715668;0.483968542044767;2.17785843920145;2.75862068965517;10.4416212946158;13.200241984271;1.92377495462795;4.52510586811857;6.44888082274652
15037;Fisterra;167.2;-0.0953292496171516;27.85;216.43;0.5;0.8;11.9;5.9;80.6;10358;1716.75161399932;11606;0.836697247706422;3.22799864084268;0.774349667271627;6.265625;3.22799864084268;3.09208290859667;0.373768263676521;3.83961943594971;-0.16875;-0.604651162790698;197.524068410919;0.67879813796022;0.822007481296758;0.168530708762063;4.87749376558603;0;2.61637784573564;0.951410125722052;3.5677879714577;1.32517838939857;0.373768263676521;1.69894665307509;1.66496772001359;2.95616717635066;4.62113489636425;17.465171593612;3.02412504247367;20.4892966360856
15038;Frades;29;-0.262731106065521;32.4;293.01;1.8;15.9;5.6;8.6;67.5;22290;654.806277587052;13265;3.60282000980873;6.19176066699362;1.15528372409106;3.85294117647059;151.851397743992;149.41147621383;2.42766061794998;194.75232957332;-0.208450704225352;-0.18925831202046;518.326794180154;1.55389353277607;2.25622876557191;0.875714285714286;2.57644394110985;0;1.92496321726336;0.404610102991663;2.32957332025503;0.245218244237371;0.147130946542423;0.392349190779794;0.564001961745954;1.23835213339872;1.79009318293281;0.232957332025503;0.331044629720451;0.564001961745954
15039;Irixoa;20.2;-0.233275159976731;37.7;417.81;30.2;0.2;13.6;8.4;47;17057;350.400933080624;13527;1.41253827088497;3.13456772124216;3.88670917116233;14.5583596214511;30.2376439714244;30.004373815425;0.991398162997521;39.8454585216504;-0.211382113821138;-0.291457286432161;748.964377703261;3.04704097116844;1.63745019920319;0.258388998035363;6.33715139442231;0.0820396559265199;0.801866161247995;0.262428925499344;1.06429508674734;0.320746464499198;0.0437381542498907;0.364484618749089;0.612334159498469;1.16635077999708;1.77868493949555;0.233270155999417;0.0874763084997813;0.320746464499198
15040;Laxe;84.3;-0.161644607152915;33.27;281.97;4.2;0.2;21.1;13.2;60.7;12261;1059.4616639478;12830;0.905301794453507;4.13268080478521;2.92973402143708;7.94308943089431;6.6884176182708;6.6068515497553;0.570962479608483;7.28656878738445;-0.343373493975904;-0.726027397260274;199.752582925503;0.99630500503863;1.15475387727579;0.23294565734884;4.9571813890762;0;3.1810766721044;0.761283306144644;3.94235997824905;0.734094616639478;0.299075584556824;1.0331702011963;3.07232191408374;4.75802066340402;7.83034257748777;8.8363240891789;1.54975530179445;10.3860793909734
15041;Laracha, A;91.4;0.0751331651247547;26.48;176.12;19.3;0.2;9.8;6.6;63.7;14009;1279.96824136562;14001;1.55194918618499;5.5974593092497;2.05569324974486;10.1560283687943;33.1798332671695;26.3993648273124;1.19888844779674;32.6161175069472;-0.352348993288591;-0.431432973805855;637.112875479688;0.838852672750978;1.17801264117708;0.391036665061567;3.01253756087452;0;2.19928543072648;0.73838824930528;2.93767368003176;0.682810639142517;0.222310440651052;0.905121079793569;1.67526796347757;3.57284636760619;5.24811433108376;4.8273124255657;6.39936482731243;11.2266772528781
15042;Lousame;35.6;-0.235532269587997;33.71;274.76;3.3;8.5;12.7;15.8;57;11788;427.090229578217;12031;0.766641751201281;3.32087560064068;1.08754758020663;4.925;32.0555258942872;19.038974906567;0.758142018152696;22.4345969033636;-0.231788079470199;-0.464882943143813;146.982025271401;1.94579439252336;1.40585975024015;0.241295924816576;5.8262888248479;0.449919914575547;2.70154831820609;1.39882541377469;4.10037373198078;1.13187399893219;0.715429791777896;1.84730379071009;9.90923651895355;8.77736252002136;18.6865990389749;16.6791243993593;5.58462359850507;22.2637479978644
